,target,feature,weight
1773,3,צוב,-0.11157525211161161
1774,3,מוש,-0.11165120088281248
1775,3,לוף,-0.11228463196438208
1776,3,רופו,-0.11247698211761381
1777,3,אוד,-0.11262808324224083
1778,3,קוה,-0.113399081045046
1779,3,פוג,-0.11422837906703362
1780,3,גורו,-0.11570954164473839
1781,3,הוז,-0.11669185762703696
1782,3,הוא,-0.11720522101482646
1783,3,קוע,-0.11735829192379328
1784,3,כוז,-0.11773170004867171
1785,3,בוכ,-0.11960658851603663
1786,3,הות,-0.11991987877521625
1787,3,ומ,-0.12199933738920887
1788,3,רוצ,-0.12299129576159708
1789,3,טועו,-0.12387367657550628
1790,3,יונ,-0.12542322039214093
1791,3,ופוא,-0.12766501236178293
1792,3,פום,-0.12766803986012387
1793,3,אול,-0.12851994840903186
1794,3,כורו,-0.12882460199070192
1795,3,הונ,-0.1293367811483886
1796,3,ינות,-0.13228267504712896
1797,3,אומ,-0.1335818413598624
1798,3,פוכ,-0.1349299665040271
1799,3,קומ,-0.13502959504809822
1800,3,משלי,-0.13539948251781123
1801,3,יי,-0.136787566326724
1802,3,אסתר,-0.136938113993312
1803,3,מוז,-0.13859629177842106
1804,3,צורו,-0.13933213678762513
1805,3,חוד,-0.1395408866530721
1806,3,חוז,-0.14151008827313008
1807,3,חוב,-0.1419720198374934
1808,3,קוי,-0.14198880974447048
1809,3,פות,-0.14260367744784083
1810,3,נועו,-0.1434668593347714
1811,3,עוק,-0.14609092302397544
1812,3,אות,-0.14725437908414837
1813,3,ראש,-0.14903108156649697
1814,3,בוד,-0.1533058070533873
1815,3,גוש,-0.15378232027402677
1816,3,רוץ,-0.15513530951801563
1817,3,לא,-0.15556682362335084
1818,3,דוע,-0.1558961152871712
1819,3,בש,-0.1559230360250832
1820,3,קובו,-0.15600032978991613
1821,3,בוץ,-0.15609166446289935
1822,3,כל,-0.15632599919591095
1823,3,ירום,-0.156886740150335
1824,3,הוק,-0.15691735366004642
1825,3,תור,-0.15729757320463242
1826,3,בוקו,-0.15845852341837222
1827,3,פוך,-0.15874901308464043
1828,3,בוט,-0.1590701063312148
1829,3,זול,-0.16164065908872557
1830,3,כג,-0.16310470532268076
1831,3,עוט,-0.16376890012082623
1832,3,בוב,-0.1653767240138604
1833,3,ומו,-0.16629633056193432
1834,3,כוך,-0.16675201667128936
1835,3,צוק,-0.16924526528941133
1836,3,תוח,-0.16937662844541984
1837,3,ופ,-0.17216024650040684
1838,3,שון,-0.17295613910465393
1839,3,לונ,-0.1740034379457664
1840,3,שוך,-0.17735549072355955
1841,3,ימום,-0.17997761188312442
1842,3,בור,-0.18311665826988835
1843,3,יפו,-0.183630592142884
1844,3,רוד,-0.18652147979615916
1845,3,יקו,-0.18679496022478306
1846,3,כז,-0.1883171428179831
1847,3,מורו,-0.18981546274488523
1848,3,יאוהו,-0.19126315604356017
